"time_sec","total_count","normal_ratio","blank_screen_ratio","end_early_ratio","no_act_ratio","no_delivery_ratio","handoff_ratio","refresh_ratio"
"2019-01-13 04:15:00",48,47,1,0,0,0,0,0
"2019-01-13 04:30:00",55,54,1,0,0,0,0,0
"2019-01-13 04:45:00",39,38,1,0,0,0,0,0
"2019-01-13 05:00:00",48,46,2,0,0,0,0,0
"2019-01-13 05:15:00",49,47,1,0,1,0,0,0
"2019-01-13 05:30:00",71,68,3,0,0,0,0,0
"2019-01-13 05:45:00",45,41,1,0,1,1,1,0
"2019-01-13 06:00:00",57,52,5,0,0,0,0,0
"2019-01-13 06:15:00",50,45,5,0,0,0,0,0
"2019-01-13 06:30:00",62,55,7,0,0,0,0,0
"2019-01-13 06:45:00",34,27,6,1,0,0,0,0
"2019-01-13 07:00:00",20,19,1,0,0,0,0,0
"2019-01-13 07:15:00",41,37,4,0,0,0,0,0
"2019-01-13 07:30:00",20,16,3,0,0,0,1,0
"2019-01-13 07:45:00",15,14,1,0,0,0,0,0
"2019-01-13 08:00:00",16,13,3,0,0,0,0,0
"2019-01-13 08:15:00",16,13,3,0,0,0,0,0
"2019-01-13 08:30:00",4,3,1,0,0,0,0,0
"2019-01-13 08:45:00",17,13,4,0,0,0,0,0
"2019-01-13 09:00:00",13,11,1,0,0,0,1,0
"2019-01-13 09:15:00",12,12,0,0,0,0,0,0
"2019-01-13 09:30:00",13,9,3,0,0,0,1,0
"2019-01-13 09:45:00",6,3,2,0,0,0,1,0
"2019-01-13 10:00:00",3,3,0,0,0,0,0,0
"2019-01-13 10:15:00",9,6,2,0,0,0,1,0
"2019-01-13 10:30:00",13,11,2,0,0,0,0,0
"2019-01-13 10:45:00",5,1,2,0,0,0,2,0
"2019-01-13 11:00:00",19,0,0,0,0,19,0,0
"2019-01-13 11:15:00",13,9,0,0,0,4,0,0
"2019-01-13 11:30:00",8,8,0,0,0,0,0,0
"2019-01-13 11:45:00",7,5,2,0,0,0,0,0
"2019-01-13 12:00:00",10,9,0,0,0,0,1,0
"2019-01-13 12:15:00",4,4,0,0,0,0,0,0
"2019-01-13 12:30:00",2,1,0,0,0,0,1,0
"2019-01-13 12:45:00",5,5,0,0,0,0,0,0
"2019-01-13 13:00:00",13,10,3,0,0,0,0,0
"2019-01-13 13:15:00",10,10,0,0,0,0,0,0
"2019-01-13 13:30:00",9,8,1,0,0,0,0,0
"2019-01-13 13:45:00",19,17,2,0,0,0,0,0
"2019-01-13 14:00:00",9,9,0,0,0,0,0,0
"2019-01-13 14:15:00",18,16,2,0,0,0,0,0
"2019-01-13 14:30:00",18,18,0,0,0,0,0,0
"2019-01-13 14:45:00",12,12,0,0,0,0,0,0
"2019-01-13 15:00:00",17,17,0,0,0,0,0,0
"2019-01-13 15:15:00",28,27,1,0,0,0,0,0
"2019-01-13 15:30:00",18,16,2,0,0,0,0,0
"2019-01-13 15:45:00",28,24,3,0,1,0,0,0
"2019-01-13 16:00:00",28,24,4,0,0,0,0,0
"2019-01-13 16:15:00",26,26,0,0,0,0,0,0
"2019-01-13 16:30:00",21,18,2,0,0,0,1,0
"2019-01-13 16:45:00",33,32,1,0,0,0,0,0
"2019-01-13 17:00:00",25,23,2,0,0,0,0,0
"2019-01-13 17:15:00",44,39,5,0,0,0,0,0
"2019-01-13 17:30:00",42,35,7,0,0,0,0,0
"2019-01-13 17:45:00",56,51,4,0,1,0,0,0
"2019-01-13 18:00:00",93,79,14,0,0,0,0,0
"2019-01-13 18:15:00",61,53,7,1,0,0,0,0
"2019-01-13 18:30:00",60,57,3,0,0,0,0,0
"2019-01-13 18:45:00",53,48,5,0,0,0,0,0
"2019-01-13 19:00:00",53,48,5,0,0,0,0,0
"2019-01-13 19:15:00",61,60,0,0,1,0,0,0
"2019-01-13 19:30:00",52,50,2,0,0,0,0,0
"2019-01-13 19:45:00",61,54,7,0,0,0,0,0
"2019-01-13 20:00:00",66,51,15,0,0,0,0,0
"2019-01-13 20:15:00",53,41,12,0,0,0,0,0
"2019-01-13 20:30:00",67,65,2,0,0,0,0,0
"2019-01-13 20:45:00",66,59,5,0,1,0,1,0
"2019-01-13 21:00:00",54,50,4,0,0,0,0,0
"2019-01-13 21:15:00",42,40,2,0,0,0,0,0
"2019-01-13 21:30:00",48,46,2,0,0,0,0,0
"2019-01-13 21:45:00",57,54,3,0,0,0,0,0
"2019-01-13 22:00:00",74,68,6,0,0,0,0,0
"2019-01-13 22:15:00",52,47,5,0,0,0,0,0
"2019-01-13 22:30:00",75,70,5,0,0,0,0,0
"2019-01-13 22:45:00",52,43,4,0,3,2,0,0
"2019-01-13 23:00:00",58,37,6,0,0,12,3,0
"2019-01-13 23:15:00",36,33,3,0,0,0,0,0
"2019-01-13 23:30:00",36,33,3,0,0,0,0,0
"2019-01-13 23:45:00",50,43,7,0,0,0,0,0
"2019-01-14 00:00:00",74,68,6,0,0,0,0,0
"2019-01-14 00:15:00",61,56,3,2,0,0,0,0
"2019-01-14 00:30:00",45,40,5,0,0,0,0,0
"2019-01-14 00:45:00",63,54,9,0,0,0,0,0
"2019-01-14 01:00:00",55,52,3,0,0,0,0,0
"2019-01-14 01:15:00",58,51,7,0,0,0,0,0
"2019-01-14 01:30:00",81,65,16,0,0,0,0,0
"2019-01-14 01:45:00",42,40,2,0,0,0,0,0
"2019-01-14 02:00:00",55,48,7,0,0,0,0,0
"2019-01-14 02:15:00",44,44,0,0,0,0,0,0
"2019-01-14 02:30:00",49,47,2,0,0,0,0,0
"2019-01-14 02:45:00",47,45,1,0,0,0,1,0
"2019-01-14 03:00:00",46,36,10,0,0,0,0,0
"2019-01-14 03:15:00",33,32,1,0,0,0,0,0
"2019-01-14 03:30:00",24,23,1,0,0,0,0,0
"2019-01-14 03:45:00",49,45,4,0,0,0,0,0
"2019-01-14 04:00:00",51,46,4,0,0,0,1,0
"2019-01-14 04:15:00",38,35,3,0,0,0,0,0
"2019-01-14 04:30:00",38,32,6,0,0,0,0,0
"2019-01-14 04:45:00",33,28,5,0,0,0,0,0
"2019-01-14 05:00:00",30,26,4,0,0,0,0,0
"2019-01-14 05:15:00",25,21,3,0,0,0,1,0
"2019-01-14 05:30:00",30,29,1,0,0,0,0,0
"2019-01-14 05:45:00",13,10,3,0,0,0,0,0
"2019-01-14 06:00:00",25,22,3,0,0,0,0,0
"2019-01-14 06:15:00",15,14,1,0,0,0,0,0
"2019-01-14 06:30:00",20,19,1,0,0,0,0,0
"2019-01-14 06:45:00",22,19,3,0,0,0,0,0
"2019-01-14 07:00:00",15,13,1,0,1,0,0,0
"2019-01-14 07:15:00",6,6,0,0,0,0,0,0
"2019-01-14 07:30:00",22,19,3,0,0,0,0,0
"2019-01-14 07:45:00",20,18,2,0,0,0,0,0
"2019-01-14 08:00:00",23,18,5,0,0,0,0,0
"2019-01-14 08:15:00",23,20,3,0,0,0,0,0
"2019-01-14 08:30:00",18,14,4,0,0,0,0,0
"2019-01-14 08:45:00",20,18,2,0,0,0,0,0
"2019-01-14 09:00:00",18,14,4,0,0,0,0,0
"2019-01-14 09:15:00",21,19,2,0,0,0,0,0
"2019-01-14 09:30:00",17,16,1,0,0,0,0,0
"2019-01-14 09:45:00",14,13,1,0,0,0,0,0
"2019-01-14 10:00:00",16,16,0,0,0,0,0,0
"2019-01-14 10:15:00",17,17,0,0,0,0,0,0
"2019-01-14 10:30:00",10,9,1,0,0,0,0,0
"2019-01-14 10:45:00",8,8,0,0,0,0,0,0
"2019-01-14 11:00:00",6,6,0,0,0,0,0,0
"2019-01-14 11:15:00",16,15,1,0,0,0,0,0
"2019-01-14 11:30:00",7,7,0,0,0,0,0,0
"2019-01-14 11:45:00",17,15,0,0,0,0,2,0
"2019-01-14 12:00:00",20,15,3,0,0,0,2,0
"2019-01-14 12:15:00",12,11,1,0,0,0,0,0
"2019-01-14 12:30:00",16,15,1,0,0,0,0,0
"2019-01-14 12:45:00",16,16,0,0,0,0,0,0
"2019-01-14 13:00:00",23,23,0,0,0,0,0,0
"2019-01-14 13:15:00",23,23,0,0,0,0,0,0
"2019-01-14 13:30:00",20,20,0,0,0,0,0,0
"2019-01-14 13:45:00",27,27,0,0,0,0,0,0
"2019-01-14 14:00:00",40,36,4,0,0,0,0,0
"2019-01-14 14:15:00",27,26,0,0,0,0,1,0
"2019-01-14 14:30:00",28,27,1,0,0,0,0,0
"2019-01-14 14:45:00",38,37,1,0,0,0,0,0
"2019-01-14 15:00:00",39,39,0,0,0,0,0,0
"2019-01-14 15:15:00",49,46,2,0,1,0,0,0
"2019-01-14 15:30:00",59,55,3,0,1,0,0,0
"2019-01-14 15:45:00",51,47,3,1,0,0,0,0
"2019-01-14 16:00:00",40,35,5,0,0,0,0,0
"2019-01-14 16:15:00",65,59,5,1,0,0,0,0
"2019-01-14 16:30:00",62,51,2,7,0,0,2,0
"2019-01-14 16:45:00",51,51,0,0,0,0,0,0
"2019-01-14 17:00:00",73,66,7,0,0,0,0,0
"2019-01-14 17:15:00",53,51,1,0,0,0,1,0
"2019-01-14 17:30:00",81,71,8,1,1,0,0,0
"2019-01-14 17:45:00",80,69,11,0,0,0,0,0
"2019-01-14 18:00:00",48,44,2,0,2,0,0,0
"2019-01-14 18:15:00",59,58,1,0,0,0,0,0
"2019-01-14 18:30:00",69,67,2,0,0,0,0,0
"2019-01-14 18:45:00",48,47,1,0,0,0,0,0
"2019-01-14 19:00:00",62,61,1,0,0,0,0,0
"2019-01-14 19:15:00",47,45,1,0,0,0,1,0
"2019-01-14 19:30:00",51,50,1,0,0,0,0,0
"2019-01-14 19:45:00",52,52,0,0,0,0,0,0
"2019-01-14 20:00:00",54,50,4,0,0,0,0,0
"2019-01-14 20:15:00",80,74,4,0,2,0,0,0
"2019-01-14 20:30:00",49,48,1,0,0,0,0,0
"2019-01-14 20:45:00",42,41,1,0,0,0,0,0
"2019-01-14 21:00:00",84,79,5,0,0,0,0,0
"2019-01-14 21:15:00",75,73,2,0,0,0,0,0
"2019-01-14 21:30:00",70,68,2,0,0,0,0,0
"2019-01-14 21:45:00",84,81,3,0,0,0,0,0
"2019-01-14 22:00:00",55,51,4,0,0,0,0,0
"2019-01-14 22:15:00",88,88,0,0,0,0,0,0
"2019-01-14 22:30:00",67,65,2,0,0,0,0,0
"2019-01-14 22:45:00",69,64,5,0,0,0,0,0
"2019-01-14 23:00:00",79,72,5,0,0,0,2,0
"2019-01-14 23:15:00",80,78,2,0,0,0,0,0
"2019-01-14 23:30:00",61,57,4,0,0,0,0,0
"2019-01-14 23:45:00",63,62,1,0,0,0,0,0
"2019-01-15 00:00:00",61,57,4,0,0,0,0,0
"2019-01-15 00:15:00",52,48,4,0,0,0,0,0
"2019-01-15 00:30:00",55,53,2,0,0,0,0,0
"2019-01-15 00:45:00",56,51,5,0,0,0,0,0
"2019-01-15 01:00:00",61,59,2,0,0,0,0,0
"2019-01-15 01:15:00",65,60,5,0,0,0,0,0
"2019-01-15 01:30:00",63,61,2,0,0,0,0,0
"2019-01-15 01:45:00",49,48,1,0,0,0,0,0
"2019-01-15 02:00:00",58,53,5,0,0,0,0,0
"2019-01-15 02:15:00",64,61,3,0,0,0,0,0
"2019-01-15 02:30:00",74,69,5,0,0,0,0,0
"2019-01-15 02:45:00",63,60,1,0,0,0,2,0
"2019-01-15 03:00:00",73,71,2,0,0,0,0,0
"2019-01-15 03:15:00",51,46,5,0,0,0,0,0
"2019-01-15 03:30:00",80,75,5,0,0,0,0,0
"2019-01-15 03:45:00",49,46,3,0,0,0,0,0
"2019-01-15 04:00:00",46,45,1,0,0,0,0,0
"2019-01-15 04:15:00",52,47,5,0,0,0,0,0
"2019-01-15 04:30:00",57,52,4,0,0,0,1,0
"2019-01-15 04:45:00",69,66,3,0,0,0,0,0
"2019-01-15 05:00:00",44,40,4,0,0,0,0,0
"2019-01-15 05:15:00",29,24,5,0,0,0,0,0
"2019-01-15 05:30:00",38,37,1,0,0,0,0,0
"2019-01-15 05:45:00",27,27,0,0,0,0,0,0
"2019-01-15 06:00:00",21,19,2,0,0,0,0,0
"2019-01-15 06:15:00",12,12,0,0,0,0,0,0
"2019-01-15 06:30:00",23,22,0,0,0,0,1,0
"2019-01-15 06:45:00",28,25,3,0,0,0,0,0
"2019-01-15 07:00:00",22,18,2,0,0,0,2,0
"2019-01-15 07:15:00",17,17,0,0,0,0,0,0
"2019-01-15 07:30:00",11,11,0,0,0,0,0,0
"2019-01-15 07:45:00",17,15,1,0,0,0,1,0
"2019-01-15 08:00:00",13,12,1,0,0,0,0,0
"2019-01-15 08:15:00",18,18,0,0,0,0,0,0
"2019-01-15 08:30:00",13,13,0,0,0,0,0,0
"2019-01-15 08:45:00",5,5,0,0,0,0,0,0
"2019-01-15 09:00:00",8,8,0,0,0,0,0,0
"2019-01-15 09:15:00",20,19,1,0,0,0,0,0
"2019-01-15 09:30:00",15,14,1,0,0,0,0,0
"2019-01-15 09:45:00",14,14,0,0,0,0,0,0
"2019-01-15 10:00:00",17,15,1,0,0,0,1,0
"2019-01-15 10:15:00",16,15,0,0,0,0,1,0
"2019-01-15 10:30:00",10,9,1,0,0,0,0,0
"2019-01-15 10:45:00",9,9,0,0,0,0,0,0
"2019-01-15 11:00:00",11,10,1,0,0,0,0,0
"2019-01-15 11:15:00",9,9,0,0,0,0,0,0
"2019-01-15 11:30:00",9,9,0,0,0,0,0,0
"2019-01-15 11:45:00",9,7,2,0,0,0,0,0
"2019-01-15 12:00:00",8,8,0,0,0,0,0,0
"2019-01-15 12:15:00",17,17,0,0,0,0,0,0
"2019-01-15 12:30:00",12,12,0,0,0,0,0,0
"2019-01-15 12:45:00",12,12,0,0,0,0,0,0
"2019-01-15 13:00:00",19,19,0,0,0,0,0,0
"2019-01-15 13:15:00",20,20,0,0,0,0,0,0
"2019-01-15 13:30:00",22,20,2,0,0,0,0,0
"2019-01-15 13:45:00",20,20,0,0,0,0,0,0
"2019-01-15 14:00:00",26,23,2,0,0,0,1,0
"2019-01-15 14:15:00",19,18,1,0,0,0,0,0
"2019-01-15 14:30:00",24,23,1,0,0,0,0,0
"2019-01-15 14:45:00",23,22,0,0,0,0,1,0
"2019-01-15 15:00:00",28,28,0,0,0,0,0,0
"2019-01-15 15:15:00",55,49,6,0,0,0,0,0
"2019-01-15 15:30:00",36,34,1,0,1,0,0,0
"2019-01-15 15:45:00",54,50,4,0,0,0,0,0
"2019-01-15 16:00:00",62,57,5,0,0,0,0,0
"2019-01-15 16:15:00",89,81,8,0,0,0,0,0
"2019-01-15 16:30:00",54,51,3,0,0,0,0,0
"2019-01-15 16:45:00",76,72,3,0,0,0,1,0
"2019-01-15 17:00:00",59,54,5,0,0,0,0,0
"2019-01-15 17:15:00",68,62,6,0,0,0,0,0
"2019-01-15 17:30:00",47,42,5,0,0,0,0,0
"2019-01-15 17:45:00",53,48,5,0,0,0,0,0
"2019-01-15 18:00:00",35,32,3,0,0,0,0,0
"2019-01-15 18:15:00",50,46,3,0,0,0,1,0
"2019-01-15 18:30:00",54,52,2,0,0,0,0,0
"2019-01-15 18:45:00",44,41,3,0,0,0,0,0
"2019-01-15 19:00:00",47,44,3,0,0,0,0,0
"2019-01-15 19:15:00",43,39,3,0,0,0,1,0
"2019-01-15 19:30:00",53,49,4,0,0,0,0,0
"2019-01-15 19:45:00",51,43,8,0,0,0,0,0
"2019-01-15 20:00:00",57,54,3,0,0,0,0,0
"2019-01-15 20:15:00",75,46,5,4,5,13,2,0
"2019-01-15 20:30:00",44,39,2,2,0,0,1,0
"2019-01-15 20:45:00",42,34,8,0,0,0,0,0
"2019-01-15 21:00:00",49,37,8,2,0,0,2,0
"2019-01-15 21:15:00",51,44,6,1,0,0,0,0
"2019-01-15 21:30:00",65,59,4,2,0,0,0,0
"2019-01-15 21:45:00",57,49,7,0,1,0,0,0
"2019-01-15 22:00:00",60,54,5,1,0,0,0,0
"2019-01-15 22:15:00",48,37,6,0,1,2,2,0
"2019-01-15 22:30:00",53,44,3,0,0,1,5,0
"2019-01-15 22:45:00",41,36,5,0,0,0,0,0
"2019-01-15 23:00:00",60,56,4,0,0,0,0,0
"2019-01-15 23:15:00",50,44,5,1,0,0,0,0
"2019-01-15 23:30:00",82,78,3,0,0,0,1,0
"2019-01-15 23:45:00",83,66,17,0,0,0,0,0
"2019-01-16 00:00:00",54,51,2,0,1,0,0,0
"2019-01-16 00:15:00",65,62,3,0,0,0,0,0
"2019-01-16 00:30:00",63,60,3,0,0,0,0,0
"2019-01-16 00:45:00",66,59,7,0,0,0,0,0
"2019-01-16 01:00:00",64,60,4,0,0,0,0,0
"2019-01-16 01:15:00",64,42,20,0,0,0,2,0
"2019-01-16 01:30:00",77,44,28,0,0,0,5,0
"2019-01-16 01:45:00",57,52,5,0,0,0,0,0
"2019-01-16 02:00:00",75,69,5,0,1,0,0,0
"2019-01-16 02:15:00",67,58,9,0,0,0,0,0
"2019-01-16 02:30:00",71,66,5,0,0,0,0,0
"2019-01-16 02:45:00",67,56,11,0,0,0,0,0
"2019-01-16 03:00:00",60,51,9,0,0,0,0,0
"2019-01-16 03:15:00",61,50,11,0,0,0,0,0
"2019-01-16 03:30:00",32,32,0,0,0,0,0,0
"2019-01-16 03:45:00",33,29,4,0,0,0,0,0
"2019-01-16 04:00:00",60,59,1,0,0,0,0,0
"2019-01-16 04:15:00",31,30,1,0,0,0,0,0
"2019-01-16 04:30:00",48,44,4,0,0,0,0,0
"2019-01-16 04:45:00",47,45,2,0,0,0,0,0
"2019-01-16 05:00:00",57,54,3,0,0,0,0,0
"2019-01-16 05:15:00",33,32,1,0,0,0,0,0
"2019-01-16 05:30:00",37,36,0,0,0,0,1,0
"2019-01-16 05:45:00",23,18,3,0,1,0,1,0
"2019-01-16 06:00:00",31,27,1,0,0,2,1,0
"2019-01-16 06:15:00",30,27,3,0,0,0,0,0
"2019-01-16 06:30:00",24,22,2,0,0,0,0,0
"2019-01-16 06:45:00",21,19,2,0,0,0,0,0
"2019-01-16 07:00:00",26,18,7,0,0,0,1,0
"2019-01-16 07:15:00",26,25,1,0,0,0,0,0
"2019-01-16 07:30:00",16,16,0,0,0,0,0,0
"2019-01-16 07:45:00",13,13,0,0,0,0,0,0
"2019-01-16 08:00:00",17,17,0,0,0,0,0,0
"2019-01-16 08:15:00",21,20,1,0,0,0,0,0
"2019-01-16 08:30:00",20,20,0,0,0,0,0,0
"2019-01-16 08:45:00",7,6,1,0,0,0,0,0
"2019-01-16 09:00:00",17,17,0,0,0,0,0,0
"2019-01-16 09:15:00",10,9,0,0,0,0,1,0
"2019-01-16 09:30:00",12,12,0,0,0,0,0,0
"2019-01-16 09:45:00",10,10,0,0,0,0,0,0
"2019-01-16 10:00:00",17,16,1,0,0,0,0,0
"2019-01-16 10:15:00",7,7,0,0,0,0,0,0
"2019-01-16 10:30:00",10,9,1,0,0,0,0,0
"2019-01-16 10:45:00",17,17,0,0,0,0,0,0
"2019-01-16 11:00:00",13,11,2,0,0,0,0,0
"2019-01-16 11:15:00",9,9,0,0,0,0,0,0
"2019-01-16 11:30:00",8,8,0,0,0,0,0,0
"2019-01-16 11:45:00",9,9,0,0,0,0,0,0
"2019-01-16 12:00:00",16,14,2,0,0,0,0,0
"2019-01-16 12:15:00",17,16,0,0,0,0,1,0
"2019-01-16 12:30:00",12,12,0,0,0,0,0,0
"2019-01-16 12:45:00",21,19,2,0,0,0,0,0
"2019-01-16 13:00:00",20,17,2,0,0,0,1,0
"2019-01-16 13:15:00",27,26,1,0,0,0,0,0
"2019-01-16 13:30:00",19,19,0,0,0,0,0,0
"2019-01-16 13:45:00",29,29,0,0,0,0,0,0
"2019-01-16 14:00:00",32,27,5,0,0,0,0,0
"2019-01-16 14:15:00",26,26,0,0,0,0,0,0
"2019-01-16 14:30:00",40,36,3,0,1,0,0,0
"2019-01-16 14:45:00",47,45,1,0,0,0,1,0
"2019-01-16 15:00:00",50,49,0,0,1,0,0,0
"2019-01-16 15:15:00",60,55,5,0,0,0,0,0
"2019-01-16 15:30:00",71,60,5,0,5,0,1,0
"2019-01-16 15:45:00",49,46,3,0,0,0,0,0
"2019-01-16 16:00:00",58,52,5,0,1,0,0,0
"2019-01-16 16:15:00",62,55,6,0,0,0,1,0
"2019-01-16 16:30:00",84,81,3,0,0,0,0,0
"2019-01-16 16:45:00",92,88,4,0,0,0,0,0
"2019-01-16 17:00:00",70,65,2,0,0,0,3,0
"2019-01-16 17:15:00",89,83,6,0,0,0,0,0
"2019-01-16 17:30:00",98,87,11,0,0,0,0,0
"2019-01-16 17:45:00",58,55,3,0,0,0,0,0
"2019-01-16 18:00:00",74,70,3,0,0,0,1,0
"2019-01-16 18:15:00",75,72,3,0,0,0,0,0
"2019-01-16 18:30:00",58,53,4,0,0,0,1,0
"2019-01-16 18:45:00",71,63,5,0,1,0,2,0
"2019-01-16 19:00:00",57,52,5,0,0,0,0,0
"2019-01-16 19:15:00",69,67,1,0,0,0,1,0
"2019-01-16 19:30:00",64,61,2,0,1,0,0,0
"2019-01-16 19:45:00",61,54,7,0,0,0,0,0
"2019-01-16 20:00:00",87,71,10,2,4,0,0,0
"2019-01-16 20:15:00",84,64,12,1,6,1,0,0
"2019-01-16 20:30:00",67,61,2,1,3,0,0,0
"2019-01-16 20:45:00",66,41,6,2,4,7,6,0
"2019-01-16 21:00:00",69,49,6,1,5,5,3,0
"2019-01-16 21:15:00",58,32,1,2,8,11,4,0
"2019-01-16 21:30:00",49,40,6,0,2,1,0,0
"2019-01-16 21:45:00",61,51,3,1,2,4,0,0
"2019-01-16 22:00:00",39,27,1,0,3,6,2,0
"2019-01-16 22:15:00",42,34,6,0,2,0,0,0
"2019-01-16 22:30:00",51,48,2,0,0,0,1,0
"2019-01-16 22:45:00",39,36,1,0,1,1,0,0
"2019-01-16 23:00:00",45,39,4,0,2,0,0,0
"2019-01-16 23:15:00",58,52,6,0,0,0,0,0
"2019-01-16 23:30:00",36,24,2,2,4,3,1,0
"2019-01-16 23:45:00",49,45,0,0,3,0,1,0
"2019-01-17 00:00:00",54,33,1,4,5,7,4,0
"2019-01-17 00:15:00",46,39,2,3,0,2,0,0
"2019-01-17 00:30:00",54,52,2,0,0,0,0,0
"2019-01-17 00:45:00",41,33,1,0,0,5,2,0
"2019-01-17 01:00:00",50,32,4,0,6,6,2,0
"2019-01-17 01:15:00",49,48,1,0,0,0,0,0
"2019-01-17 01:30:00",39,19,0,1,4,13,2,0
"2019-01-17 01:45:00",47,45,2,0,0,0,0,0
"2019-01-17 02:00:00",52,49,2,0,1,0,0,0
"2019-01-17 02:15:00",40,39,1,0,0,0,0,0
"2019-01-17 02:30:00",41,39,2,0,0,0,0,0
"2019-01-17 02:45:00",37,37,0,0,0,0,0,0
"2019-01-17 03:00:00",37,36,1,0,0,0,0,0
"2019-01-17 03:15:00",39,38,1,0,0,0,0,0
"2019-01-17 03:30:00",37,35,2,0,0,0,0,0
"2019-01-17 03:45:00",23,22,1,0,0,0,0,0
"2019-01-17 04:00:00",26,24,2,0,0,0,0,0
"2019-01-17 04:15:00",21,17,4,0,0,0,0,0
"2019-01-17 04:30:00",22,18,3,0,1,0,0,0
"2019-01-17 04:45:00",12,12,0,0,0,0,0,0
"2019-01-17 05:00:00",23,22,1,0,0,0,0,0
"2019-01-17 05:15:00",9,8,0,0,0,0,1,0
"2019-01-17 05:30:00",8,8,0,0,0,0,0,0
"2019-01-17 05:45:00",7,7,0,0,0,0,0,0
"2019-01-17 06:00:00",10,10,0,0,0,0,0,0
"2019-01-17 06:15:00",14,12,2,0,0,0,0,0
"2019-01-17 06:30:00",8,7,1,0,0,0,0,0
"2019-01-17 06:45:00",17,17,0,0,0,0,0,0
"2019-01-17 07:00:00",5,5,0,0,0,0,0,0
"2019-01-17 07:15:00",6,6,0,0,0,0,0,0
"2019-01-17 07:30:00",11,6,5,0,0,0,0,0
"2019-01-17 07:45:00",9,7,2,0,0,0,0,0
"2019-01-17 08:00:00",7,4,2,0,0,0,1,0
"2019-01-17 08:15:00",7,6,0,0,0,0,1,0
"2019-01-17 08:30:00",6,5,1,0,0,0,0,0
"2019-01-17 08:45:00",6,5,1,0,0,0,0,0
"2019-01-17 09:00:00",5,5,0,0,0,0,0,0
"2019-01-17 09:15:00",4,4,0,0,0,0,0,0
"2019-01-17 09:30:00",6,5,1,0,0,0,0,0
"2019-01-17 09:45:00",3,3,0,0,0,0,0,0
"2019-01-17 10:00:00",8,8,0,0,0,0,0,0
"2019-01-17 10:15:00",5,5,0,0,0,0,0,0
"2019-01-17 10:30:00",11,10,0,0,0,0,1,0
"2019-01-17 10:45:00",5,5,0,0,0,0,0,0
"2019-01-17 11:00:00",9,8,1,0,0,0,0,0
"2019-01-17 11:15:00",4,4,0,0,0,0,0,0
"2019-01-17 11:30:00",4,4,0,0,0,0,0,0
"2019-01-17 11:45:00",9,7,1,0,0,1,0,0
"2019-01-17 12:00:00",11,10,1,0,0,0,0,0
"2019-01-17 12:15:00",17,17,0,0,0,0,0,0
"2019-01-17 12:30:00",11,10,1,0,0,0,0,0
"2019-01-17 12:45:00",17,17,0,0,0,0,0,0
"2019-01-17 13:00:00",14,14,0,0,0,0,0,0
"2019-01-17 13:15:00",15,15,0,0,0,0,0,0
"2019-01-17 13:30:00",13,13,0,0,0,0,0,0
"2019-01-17 13:45:00",19,19,0,0,0,0,0,0
"2019-01-17 14:00:00",22,21,1,0,0,0,0,0
"2019-01-17 14:15:00",14,14,0,0,0,0,0,0
"2019-01-17 14:30:00",24,21,1,0,0,1,1,0
"2019-01-17 14:45:00",21,21,0,0,0,0,0,0
"2019-01-17 15:00:00",18,18,0,0,0,0,0,0
"2019-01-17 15:15:00",28,27,1,0,0,0,0,0
"2019-01-17 15:30:00",34,32,2,0,0,0,0,0
"2019-01-17 15:45:00",39,36,3,0,0,0,0,0
"2019-01-17 16:00:00",54,52,2,0,0,0,0,0
"2019-01-17 16:15:00",67,62,4,0,0,0,1,0
"2019-01-17 16:30:00",50,48,2,0,0,0,0,0
"2019-01-17 16:45:00",61,54,6,0,0,0,1,0
"2019-01-17 17:00:00",36,34,2,0,0,0,0,0
"2019-01-17 17:15:00",22,20,2,0,0,0,0,0
"2019-01-17 17:30:00",45,45,0,0,0,0,0,0
"2019-01-17 17:45:00",32,29,3,0,0,0,0,0
"2019-01-17 18:00:00",30,30,0,0,0,0,0,0
"2019-01-17 18:15:00",49,44,4,0,0,0,1,0
"2019-01-17 18:30:00",43,39,4,0,0,0,0,0
"2019-01-17 18:45:00",38,37,0,0,0,0,1,0
"2019-01-17 19:00:00",48,45,1,0,0,0,2,0
"2019-01-17 19:15:00",51,37,0,0,1,9,4,0
"2019-01-17 19:30:00",62,60,2,0,0,0,0,0
"2019-01-17 19:45:00",54,52,1,0,0,0,1,0
"2019-01-17 20:00:00",37,37,0,0,0,0,0,0
"2019-01-17 20:15:00",52,48,0,0,2,0,2,0
"2019-01-17 20:30:00",45,43,1,0,0,1,0,0
"2019-01-17 20:45:00",57,53,4,0,0,0,0,0
"2019-01-17 21:00:00",66,66,0,0,0,0,0,0
"2019-01-17 21:15:00",54,49,2,0,0,0,3,0
"2019-01-17 21:30:00",44,42,1,0,1,0,0,0
"2019-01-17 21:45:00",43,40,3,0,0,0,0,0
"2019-01-17 22:00:00",36,36,0,0,0,0,0,0
"2019-01-17 22:15:00",55,53,2,0,0,0,0,0
"2019-01-17 22:30:00",41,37,2,0,2,0,0,0
"2019-01-17 22:45:00",50,40,1,0,0,4,5,0
"2019-01-17 23:00:00",32,30,2,0,0,0,0,0
"2019-01-17 23:15:00",37,34,3,0,0,0,0,0
"2019-01-17 23:30:00",25,25,0,0,0,0,0,0
"2019-01-17 23:45:00",38,35,3,0,0,0,0,0
"2019-01-18 00:00:00",37,32,5,0,0,0,0,0
